image_id,latitude_SIG,longitude_SIG,pano_lat,pano_lon,distance_m,bearing_deg,pitch_deg,fov,date,pano_id
26,45.80869625092458,4.779722649903129,45.80865990193266,4.779662066357443,6.2,49.28,-21.97,55,2024-03,Ng8S9LlCMbVXITShjw5itg
27,45.81158597614208,4.777744574452703,45.81164046397688,4.777772047175197,6.42,199.36,-21.27,55,2024-03,mHL7xqv4Oo6PALyBGySrMQ
32,45.7711742011402,4.854723231601612,45.77121603987609,4.854664560467773,6.51,135.63,-21.01,55,2022-02,fytcFbcrj8pV28zr40xqlQ
33,45.80862632169381,4.779490401941219,45.80860431442255,4.779572197961744,6.8,291.11,-20.2,55,2024-03,tr94Q8SNSktO6QWeS1Bf5g
34,45.80805843707209,4.780108051142485,45.80806775708238,4.780013249753303,7.42,98.03,-18.62,45,2024-03,60kfDXl5R9_zTDvgfTwPPQ
35,45.80758655807208,4.780031074148851,45.80757444208223,4.78011059826635,6.31,282.33,-21.61,55,2024-03,o3L9a53VVH47-4fqKoxXxA
42,45.81082197668805,4.7781752317702,45.81082630441288,4.778259998671052,6.59,265.81,-20.78,55,2024-03,ycU2EYhCKjHzXAACmFc9fQ
43,45.80907148394259,4.779493794166722,45.80908957869821,4.779407330774472,7.0,106.71,-19.66,55,2024-03,XVhvI9U1X39IDVrHXrgjtw
49,45.69643755131538,4.898876486815054,45.69648249759218,4.898818381180765,6.73,137.92,-20.37,55,2026-04,nKmWyy1_STgXWgjKh_U1wQ
50,45.69841051970444,4.896925203675207,45.69832015343494,4.896938945733753,10.1,353.94,-13.9,35,2026-03,S4HrcY1bPcCXDZXu4-3M6Q
51,45.69685183337539,4.9013100512527625,45.69689261392272,4.901242610579692,6.93,130.88,-19.84,55,2026-04,_x-Nn7WLB9NeGNtnWex-sg
52,45.69827197147376,4.896202420493799,45.69819880340172,4.896295618349672,10.89,318.34,-12.93,35,2026-03,Ll4R6AA0Pu18pXJmkFkhkg
54,45.80889955547398,4.779591200579314,45.80891714510994,4.779509491882829,6.63,107.16,-20.67,55,2024-03,d9BJPNL06X2ed9f5cP3Bng
56,45.810838830960655,4.778181695225851,45.81082630441288,4.778259998671052,6.23,282.93,-21.88,55,2024-03,ycU2EYhCKjHzXAACmFc9fQ
58,45.69839877713454,4.896923718275053,45.69832015343494,4.896938945733753,8.82,352.3,-15.82,45,2026-03,S4HrcY1bPcCXDZXu4-3M6Q
61,45.698386203187766,4.896921796810044,45.69832015343494,4.896938945733753,7.46,349.72,-18.52,45,2026-03,S4HrcY1bPcCXDZXu4-3M6Q
69,45.73167154584619,4.74032978657564,45.7316913307974,4.740241542459213,7.19,107.81,-19.16,45,2024-02,Hr-M_8xs6g-H9WdvrBcl-Q
71,45.696461808753774,4.89699594765691,45.69644028732301,4.896882016678233,9.17,74.87,-15.26,45,2026-04,EB351Nn2fNRGD7iGa8CnKA
75,45.73091563258314,4.743387675400079,45.73080111842437,4.743454426545062,13.75,337.86,-10.31,35,2024-02,dy5iN8z1QGVH_Us4RxoUSA
76,45.73087314168208,4.7442892805731045,45.73092281639312,4.744243114475666,6.58,147.03,-20.79,55,2024-02,GoHzrsav7hcnGRMLmgVpYg
79,45.73075218056368,4.743414048802843,45.73080111842437,4.743454426545062,6.28,209.94,-21.71,55,2024-02,dy5iN8z1QGVH_Us4RxoUSA
80,45.8164876675844,4.888242229024876,45.81646082101592,4.888161218820319,6.95,64.57,-19.78,55,2022-03,G6aeGYOr7O_AacCLxp_b6A
84,45.72979004342819,4.743912142147291,45.72979860466746,4.744002836191871,7.1,262.3,-19.39,45,2024-03,0k-2R3oRLbMyPSzSkuS1kw
86,45.72979724568823,4.744295309456103,45.72985218165702,4.744216252457273,8.66,134.87,-16.11,45,2024-07,Ms46U2bbSn6pKNYdgpf4uQ
87,45.73011200484012,4.7436321623963495,45.73012674615489,4.743725561984023,7.43,257.26,-18.59,45,2024-03,ZAIIAutkImpYfDb7__UZag
89,45.728926823579854,4.743117897115184,45.72898164689836,4.743119740518282,6.1,181.34,-22.29,55,2024-07,Ab0ISAhOYCdtL62d5XSX_Q
90,45.72884108457829,4.743058457567672,45.72891562141741,4.743035332982315,8.48,167.78,-16.43,45,2024-07,r44lhL6mwaRjyldWUvn1PA
92,45.729267936253166,4.743345473593357,45.72924307155826,4.743453829891108,8.85,288.2,-15.77,45,2024-07,2Oi2GeOOqVAEtJkLul2kEg
94,45.72917244316591,4.743439883892944,45.72917085484545,4.743361537452594,6.08,88.34,-22.34,55,2024-07,etZUxuXDZ7LM3y1E0zd3PQ
97,45.697087897345774,4.888160284012873,45.69702839162881,4.888144525418931,6.73,10.48,-20.38,55,2026-03,nnneFqV0y0UTP54ayGQ5qg
98,45.69709549879861,4.889303381518965,45.69715812750039,4.889303727264717,6.96,180.22,-19.75,55,2026-03,uPkB46_y469haqJESgiprA
99,45.697083551265656,4.888106218512678,45.69702839162881,4.888144525418931,6.82,334.12,-20.14,55,2026-03,nnneFqV0y0UTP54ayGQ5qg
100,45.69720591463283,4.888964621836077,45.69712582234359,4.889050299793314,11.12,323.23,-12.67,35,2026-03,w_CiwffLcSIbph-0Dfm4rg
101,45.69775397381765,4.891301349180639,45.69765141359257,4.891336824558885,11.73,346.42,-12.03,35,2026-03,KkAkUEnxftSCm5H4cEZq8A
102,45.6963357647961,4.890867526584755,45.69633909811527,4.891015068990767,11.46,268.15,-12.3,35,2026-03,zVzHJNGLizUbzBWkB1c2pw
103,45.697799078829625,4.890869771573163,45.6977838684015,4.890986770587524,9.24,280.54,-15.14,45,2022-01,yYCnuDAQXBhIzIcQKe4VXA
104,45.697040135498455,4.889055006416411,45.69702067583766,4.888959924799449,7.69,73.67,-18.0,45,2026-03,vtoRf9JsDNhrEtQSV0glxg
105,45.69661342635376,4.887903949525166,45.69665491978379,4.887778106469905,10.81,115.27,-13.02,35,2026-03,xAl1lEOBTSETy9Kd7eiKMA
108,45.69696383519587,4.888561017598785,45.6970590159223,4.888538903705852,10.72,170.78,-13.12,35,2026-03,cGblAX4KteNZKoeJclhr2g
110,45.6969880076574,4.888732420824696,45.69707562983897,4.888664999018355,11.06,151.74,-12.74,35,2026-03,A9BCxn112q9325cTaSAFeA
111,45.755725886521645,4.835167857280853,45.75576105309,4.835320271978369,12.45,251.7,-11.35,35,2024-05,Ml0vWWZxlND7batAw7cjvA
112,45.75563000253558,4.835538923475345,45.75559130614973,4.835631024581992,8.34,301.06,-16.68,45,2024-05,WoJJFuo8G7-x-y0916XGVg
114,45.800743104986594,4.786148850046453,45.80075559740182,4.786242169761533,7.37,259.13,-18.75,45,2024-03,TGoKFor3pT44P_6SL4ecMA
116,45.809383019554176,4.792398290656226,45.80942694397862,4.792459922386777,6.83,224.36,-20.1,55,2024-03,azuhjvHnSg--S7uaxZz4Yw
118,45.80048803975925,4.787232912594361,45.80046628741022,4.787378290443612,11.53,282.11,-12.24,35,2024-03,05ahZm842OSkn3llOmlNEQ
119,45.8005839924145,4.787373129308407,45.8005437451053,4.787449562677706,7.43,307.06,-18.61,45,2024-03,w6Dqc-elIpiC_HT4K9l7ig
124,45.79988866768535,4.786842892840675,45.79991919920062,4.786758721666439,7.36,117.49,-18.77,45,2024-03,ZBlOI-M6ZC-RvOKtNXO2jA
128,45.80850274936954,4.791689196315216,45.80857901134178,4.791623412550909,9.89,148.98,-14.18,45,2024-03,n8o1j8VacTIBdLdzN9GIUg
134,45.80070844101181,4.787477223453652,45.80070038094726,4.787587402494574,8.59,275.99,-16.23,45,2024-03,dNgiR4L1TKA9rOTVJai7KA
136,45.80952954700777,4.794297041102139,45.80958950810276,4.794315991472348,6.83,192.42,-20.11,55,2024-03,Wc9V_DfizYFshMnKUbUwZw
139,45.809925370176096,4.79319864575888,45.80980538676926,4.793155225506665,13.76,14.16,-10.3,35,2024-03,pB6KWRr3z4iI3i_Q8wghrQ
141,45.80063160033576,4.7862573902817145,45.80068276154533,4.786322153877764,7.59,221.43,-18.24,45,2024-03,vYLxskiPuApKNAnDiAh9Fw
142,45.80095815612027,4.787635774431984,45.80089586316485,4.787577013088145,8.29,33.33,-16.78,45,2018-10,7sRTq6mr57xHD1bzVzZuWw
143,45.80063672874927,4.786590660462552,45.80063137143913,4.786511916716338,6.13,84.43,-22.18,55,2024-03,I3JdgbYTbNM29G-gCzLWVg
144,45.800152598035865,4.786774130831204,45.80022239029463,4.786821145519538,8.57,205.16,-16.26,45,2024-03,QGyqvqHKjFB6U7O7zrlJ-A
146,45.79979235073262,4.786571511006125,45.79981510895296,4.786673903836912,8.33,252.32,-16.7,45,2024-03,SMKRF0BeRa95T82LCJ-7YQ
147,45.8015185653129,4.788363998126802,45.80151126982459,4.788261128908782,8.02,84.19,-17.32,45,2024-03,mBGq8a706PgdyuvnsSiDUA
150,45.80073671134077,4.7874461128494,45.80070038094726,4.787587402494574,11.67,290.25,-12.09,35,2024-03,dNgiR4L1TKA9rOTVJai7KA
151,45.799730993056976,4.786473759537217,45.79971109088551,4.786589098758469,9.21,283.9,-15.18,45,2024-03,E8hnr0lf5JpLiIGZ4KZTfQ
154,45.7277476622512,4.834370374870677,45.72780753361047,4.834348854255925,6.86,165.91,-20.01,55,2024-05,uoiZoLSt46Ug8ibdLSapKA
155,45.72771449061516,4.8357611899485295,45.72768169916058,4.835848396392377,7.69,298.31,-18.01,45,2024-05,4OIE_0XAJZ5BuvMsDkCDiQ
156,45.72831667174536,4.8348430843537376,45.7282539094596,4.834706819003045,12.67,56.58,-11.16,35,2022-01,WlnxBcwu8QmN4zOxlhQ5Qw
161,45.8021320801296,4.777724460227448,45.80219593504246,4.777687868530181,7.65,158.22,-18.11,45,2024-03,pw8GQJ1OkxpFV2A86885JA
162,45.72771407745447,4.835767446128068,45.72768169916058,4.835848396392377,7.24,299.81,-19.05,45,2024-05,4OIE_0XAJZ5BuvMsDkCDiQ
163,45.72771366429343,4.835773702307515,45.72768169916058,4.835848396392377,6.8,301.51,-20.18,55,2024-05,4OIE_0XAJZ5BuvMsDkCDiQ
164,45.72771325113206,4.835779958486859,45.72768169916058,4.835848396392377,6.37,303.44,-21.44,55,2024-05,4OIE_0XAJZ5BuvMsDkCDiQ
165,45.72834068271426,4.834179608634502,45.72839731598739,4.834264831091062,9.13,226.41,-15.31,45,2024-09,cKrG-cqqHrqtpyFHPr8wWA
166,45.728306566942216,4.833819131279667,45.7282623538937,4.833876567910752,6.64,317.8,-20.64,55,2014-07,V_wQTl6mrBtELcQTi8SrMw
167,45.7277159218037,4.833843032841653,45.7276816899622,4.833916267943951,6.84,303.81,-20.07,55,2022-01,mzDDN2w8rbmIKpujtt9CfA
169,45.80194773321807,4.7813564278705645,45.80190364949292,4.781432696425328,7.68,309.66,-18.03,45,2024-03,yVyeOGWqTn78vNny2GF-TA
170,45.8016547634988,4.7850255783535856,45.80164332382429,4.785104191049058,6.23,281.79,-21.88,55,2024-03,4VW-uKh-hNXA9oY-OsAisw
171,45.80156021772143,4.7813178997074015,45.80160960603038,4.781257006574585,7.24,139.32,-19.05,45,2024-03,DzeHGiAP21wgKTSyZX6YGQ
172,45.80158497537153,4.78547644104266,45.80155455760124,4.785646374155704,13.6,284.4,-10.42,35,2024-03,ZbEEOkRlcLeVV4Jc8kSm9g
174,45.80168970181513,4.781801926228947,45.80174942773893,4.781746952323219,7.89,147.31,-17.58,45,2024-03,QU6awfDNd5vzTBdsHvydOw
176,45.80164741704672,4.7850184428081945,45.80164332382429,4.785104191049058,6.66,273.92,-20.57,55,2024-03,4VW-uKh-hNXA9oY-OsAisw
178,45.81664943087145,4.888460282150488,45.81657471343362,4.888589864569329,13.03,309.6,-10.86,35,2024-05,5i8Ma4-bcc690I674JylLA
179,45.74693610567997,4.862766564146255,45.74698248900749,4.86283676126046,7.5,226.56,-18.43,45,2022-01,mNoqzo_33Tu0u8vjP5D-zQ
180,45.79970598911152,4.786892808294438,45.79969750053536,4.786809831878692,6.5,81.65,-21.03,55,2016-09,2ueigUD1zCBoUvVT5lS3ZQ
181,45.79849064873503,4.788641329250311,45.79855685581693,4.788689641619253,8.26,206.96,-16.84,45,2024-03,KMaOxZwiH355n8aOhGaK7g
182,45.799133363082895,4.788189762056026,45.79908346358187,4.788115660861219,7.99,45.99,-17.38,45,2024-03,uhZs1coLhUurkj5nu4z8Zw
183,45.79874438938567,4.7883615493806015,45.79878850418621,4.788437176791096,7.64,230.08,-18.11,45,2024-03,EYJZ2wVF1Rr_BTdShwEofQ
184,45.79870962426351,4.788652308102075,45.79863506268622,4.788604343111706,9.09,24.16,-15.38,45,2024-03,ZMLX0YAGU3yC7Cq2Gppevw
185,45.79870372829144,4.788650758931368,45.79863506268622,4.788604343111706,8.44,25.23,-16.5,45,2024-03,ZMLX0YAGU3yC7Cq2Gppevw
187,45.71455255878243,4.865954298679493,45.71450946017932,4.865881545209365,7.41,49.69,-18.65,45,2024-06,m4C-0raQa4r4JCQEpakr_A
189,45.75616191552069,4.836393233793728,45.75621568732747,4.83625535630267,12.25,119.2,-11.53,35,2024-06,57LzY3Qh4MxgJbnykb5WHA
190,45.75613835320987,4.836319041750633,45.75613183654401,4.836202285868858,9.09,85.43,-15.38,45,2024-06,1vJCNwuN1gwMxXgy_IGn-Q
191,45.75624643868611,4.83640497550433,45.75629961018416,4.836308439242327,9.54,128.29,-14.68,45,2024-06,X0w8Fnj4Yu2QzvYGsAT-pQ
194,45.71401598370405,4.865027952704045,45.71408797856467,4.865013382621605,8.08,171.96,-17.18,45,2024-06,6NNR-NspO9mk13-jhF904Q
195,45.71456547294859,4.865960217877901,45.71450946017932,4.865881545209365,8.72,44.44,-15.99,45,2024-06,m4C-0raQa4r4JCQEpakr_A
197,45.71489421205387,4.863170054307038,45.71491774801439,4.86329839822271,10.3,255.28,-13.64,35,2024-06,11rPJOghe9wktGkqsYjwMw
199,45.71567940103223,4.86222840885271,45.71568742564912,4.862342447121885,8.9,264.25,-15.69,45,2024-06,lmaVxf0cyCVMHqWtZTtuGQ
203,45.80009160146346,4.793689164220919,45.80005812517561,4.793752830626168,6.18,307.02,-22.02,55,2014-06,Hen7OZUfrxZup72IaaYcHQ
205,45.80008584927185,4.793669367676198,45.80005812517561,4.793752830626168,7.17,295.48,-19.23,45,2014-06,Hen7OZUfrxZup72IaaYcHQ
206,45.800013810945394,4.793851251479977,45.80005812517561,4.793752830626168,9.08,122.86,-15.39,45,2014-06,Hen7OZUfrxZup72IaaYcHQ
214,45.799953456227485,4.792841747562442,45.80000865047402,4.792825331141346,6.27,168.29,-21.75,55,2014-06,db4lhk3qlWLbeej5SuhyRg
217,45.71385398755135,4.864549135616962,45.71394121528177,4.864565550319027,9.78,187.49,-14.34,45,2024-06,z2lXdCR7A72trmEiU0Kk_A
219,45.71572285085027,4.862410206330588,45.71568742564912,4.862342447121885,6.57,53.17,-20.83,55,2024-06,lmaVxf0cyCVMHqWtZTtuGQ
223,45.75503181336571,4.84407843045794,45.75494725588712,4.843975707380611,12.33,40.29,-11.47,35,2024-06,xo9J3KnB48Dp5H0LMutwXA
224,45.75563804289728,4.841488193103021,45.75571571116602,4.841587054386007,11.55,221.61,-12.21,35,2024-06,vowZla3Fnmjw_tNOWnH2CA
225,45.75571444731306,4.842173312759762,45.75566010256243,4.842070308344122,10.02,52.9,-14.01,35,2024-06,K3Bp3ZtOsLX26Z2SvKzrTg
228,45.75565173058525,4.841450617717861,45.75575617758772,4.841471704824887,11.73,188.02,-12.03,35,2024-06,s8qfJZBBAVJeSI8qg_xz8g
229,45.7550292020337,4.844040597978713,45.75494725588712,4.843975707380611,10.41,28.92,-13.5,35,2024-06,xo9J3KnB48Dp5H0LMutwXA
231,45.75571650513189,4.842216212378507,45.75561711656723,4.842188669129426,11.26,10.94,-12.52,35,2024-06,8MpBQ_mi42WdTqB5alE-uw
232,45.75564875612126,4.841459269594504,45.75575617758772,4.841471704824887,11.98,184.62,-11.78,35,2024-06,s8qfJZBBAVJeSI8qg_xz8g
234,45.75801336365945,4.822089205983682,45.7580331933587,4.821971424084317,9.4,103.57,-14.89,45,2024-06,ca74qWhPeVhTWiVqMNmO-A
237,45.74270511461489,4.867437778289667,45.74273175044515,4.867351605194703,7.31,113.89,-18.87,45,2023-03,7g6cmjggvc5grpC45ikKsw
238,45.74368479090254,4.864434213762062,45.74366247777772,4.864356534147187,6.52,67.63,-20.98,55,2024-07,CG5n1bQiHvFC-bw4n1E0BA
240,45.7426836923217,4.867426867661825,45.74273175044515,4.867351605194703,7.92,132.46,-17.53,45,2023-03,7g6cmjggvc5grpC45ikKsw
241,45.7426890478951,4.867429595318022,45.74273175044515,4.867351605194703,7.69,128.12,-18.0,45,2023-03,7g6cmjggvc5grpC45ikKsw
244,45.74356022611327,4.864083989717517,45.74365374586971,4.86400311912714,12.15,148.89,-11.63,35,2022-01,j7GdriP0JvieUSJE3vuRsQ
245,45.74367618153777,4.86355607649792,45.74374262750199,4.863633907366272,9.54,219.26,-14.68,45,2024-07,ANTkHAFao7VocFxjCc06oA
251,45.74299203774115,4.867575160797429,45.74304285379954,4.867522005562044,7.0,143.87,-19.66,55,2024-07,59DH8eak5CVNkgQLDNXhOg
255,45.7437458454287,4.86418975962956,45.74372236708173,4.864118767807502,6.1,64.64,-22.3,55,2024-07,fa6gR-ybISfMt3O_bzDGng
258,45.74409668544666,4.862780730301474,45.74404095987131,4.862764074159743,6.33,11.78,-21.55,55,2024-05,jpLMBK85bYqS3asx4ay_kw
260,45.74460930587321,4.861230301883546,45.74465120254706,4.861166533920717,6.8,133.27,-20.2,55,2022-01,GlUt4nmz1tUxMkStwDoZSQ
261,45.74476497102105,4.861178737511239,45.74470269305855,4.86125404470392,9.06,319.84,-15.42,45,2022-01,zSdBU7AToNUI1ygjJKZ3Aw
262,45.74460047936616,4.861240705099312,45.74465120254706,4.861166533920717,8.06,134.42,-17.24,45,2022-01,GlUt4nmz1tUxMkStwDoZSQ
263,45.74460342153525,4.861237237361117,45.74465120254706,4.861166533920717,7.64,134.08,-18.13,45,2022-01,GlUt4nmz1tUxMkStwDoZSQ
264,45.74460636370429,4.861233769622519,45.74465120254706,4.861166533920717,7.22,133.7,-19.11,45,2022-01,GlUt4nmz1tUxMkStwDoZSQ
265,45.74456667060989,4.860924860079769,45.74450455584385,4.860921052497146,6.91,2.45,-19.88,55,2024-05,FHw1FWC7PDrQkdH4STkP9g
267,45.74455957977796,4.860912228323717,45.74450455584385,4.860921052497146,6.16,353.61,-22.1,55,2024-05,FHw1FWC7PDrQkdH4STkP9g
269,45.74456312519874,4.860918544195101,45.74450455584385,4.860921052497146,6.52,358.29,-20.99,55,2024-05,FHw1FWC7PDrQkdH4STkP9g
270,45.74459753719697,4.861244172837111,45.74465120254706,4.861166533920717,8.48,134.73,-16.43,45,2022-01,GlUt4nmz1tUxMkStwDoZSQ
271,45.74322124745272,4.8677005354746665,45.74322040875016,4.867614558124294,6.67,89.2,-20.54,55,2024-07,sabk1Hqf5zZcqtPdzFUNCQ
274,45.74328168101345,4.867566368850698,45.74330553905303,4.867658862569234,7.65,249.72,-18.09,45,2024-07,eOmerVgehGDPXQPRLSZ0Xw
278,45.74368165322666,4.867772385119307,45.74364037967408,4.867833395618711,6.59,314.11,-20.76,55,2024-07,9yqevNIBl0nCYDGufmqAVg
279,45.74329013851382,4.867570750371246,45.74330553905303,4.867658862569234,7.05,255.94,-19.53,45,2024-07,eOmerVgehGDPXQPRLSZ0Xw
280,45.74342186878113,4.867640517095445,45.74338981668686,4.867702776371567,6.0,306.42,-22.61,55,2024-07,T0EogoBeMVsSO4-a_6svRg
281,45.74385122127784,4.867703446396988,45.74391788967616,4.867679934801146,7.63,166.17,-18.13,45,2024-07,pZ70rFhllbht0Ym9HE55xg
284,45.74369013206092,4.867777051987364,45.74364037967408,4.867833395618711,7.05,321.68,-19.52,45,2024-07,9yqevNIBl0nCYDGufmqAVg
287,45.74006700825041,4.86372187564517,45.74009535300969,4.863622673831589,8.32,112.26,-16.73,45,2026-03,jK-gbzKIvmwUXalt7UfQ2A
291,45.740191218213646,4.863741636280076,45.7401782982349,4.863665442826692,6.08,76.34,-22.34,55,2026-03,T7ZA9q9_8jc2_GHzvBw5jw
292,45.74271040377098,4.864864722420819,45.74267897653099,4.864956692479182,7.95,296.09,-17.46,45,2024-07,NnjLJWkbqnUrl12rXOCIGA
296,45.74353412487658,4.86532691691893,45.7434637625671,4.86537612007945,8.71,333.99,-16.02,45,2024-07,C2bhvdKmAaR2_D_Z6yqRpQ
297,45.74416641278928,4.865648058004115,45.74419332607165,4.865724599783759,6.65,243.26,-20.6,55,2024-05,iLAQMzvu2Lun-i_ArMqHBw
301,45.74247088347189,4.864788946262987,45.74250340810985,4.86486343528553,6.82,237.97,-20.14,55,2024-07,jd1O1YTDGt9OUYbqHhS06g
302,45.74018055298837,4.863781541062435,45.7401782982349,4.863665442826692,9.01,88.41,-15.5,45,2026-03,T7ZA9q9_8jc2_GHzvBw5jw
303,45.74247934311733,4.864793172418449,45.74250340810985,4.86486343528553,6.07,243.86,-22.37,55,2024-07,jd1O1YTDGt9OUYbqHhS06g
305,45.74115404305546,4.864228630992749,45.74120454002517,4.864190006702208,6.36,151.91,-21.44,55,2024-07,JnR0BB-Z4p6Xw4sLINYgNQ
311,45.742617429898594,4.864840392495634,45.74259055524657,4.864909709682312,6.15,299.05,-22.11,55,2024-07,oC2bFt69p6f1DPG0JX9rkg
312,45.744002656814274,4.865735432451444,45.74400111354773,4.865651176053043,6.54,88.5,-20.92,55,2024-07,YRMsRHUr83xZIwyoenWM0w
313,45.74392407380192,4.865702986388609,45.74391524100906,4.865607243052996,7.49,82.47,-18.45,45,2024-07,wz0pqDhWLxqUVUka1NYcHQ
314,45.73979637751022,4.863590589681959,45.73984113458746,4.863491487442934,9.16,122.91,-15.26,45,2026-03,Jm98UXr89rSTgAy_PScc6Q
315,45.74259839134835,4.86502381459141,45.74259055524657,4.864909709682312,8.9,84.38,-15.69,45,2024-07,oC2bFt69p6f1DPG0JX9rkg
320,45.7395515158444,4.863286257511181,45.73949986347694,4.863315363305283,6.17,338.53,-22.05,55,2026-03,O2NNdyHnNusNjnVg5Nyerw
323,45.7426303492029,4.864826185377478,45.74259055524657,4.864909709682312,7.85,304.32,-17.67,45,2024-07,oC2bFt69p6f1DPG0JX9rkg
326,45.744050184874624,4.865586915869503,45.74400111354773,4.865651176053043,7.39,317.58,-18.69,45,2024-07,YRMsRHUr83xZIwyoenWM0w
328,45.74493491355263,4.863407302518295,45.74487789391144,4.86338739960741,6.53,13.69,-20.96,55,2022-01,uzhKts0Kl72g-2zA6nzx4w
329,45.74517256935341,4.8629986893987125,45.74518294626618,4.862920223358638,6.2,100.73,-21.97,55,2022-01,mOXiZxWVbASHTNRHwa0WZA
334,45.74346587761889,4.869195958714137,45.74352810756908,4.869180516317637,7.02,170.18,-19.6,45,2022-01,uTzQdTvpXrBdbq13iXV8Iw
336,45.74428477771692,4.865983607738344,45.7443484366563,4.865949709846335,7.55,159.61,-18.32,45,2024-07,MrRsfeucscfeb-bvJVssQA
338,45.74310886828791,4.870014804455879,45.74310714659948,4.869871480191311,11.12,89.01,-12.67,35,2023-06,8xJfTY8KTFjJN6TMGd7pTQ
339,45.74349362931704,4.8695422799984565,45.74343299523264,4.869528879744599,6.82,8.77,-20.13,55,2022-01,cp89VwZofXC3vjbSOjN4TA
340,45.74367831929165,4.870114060428654,45.74367586697077,4.870236478155657,9.5,271.64,-14.74,45,2023-06,ToqOsh30E3tautBFX0ZI9w
343,45.743101819874,4.869984343587517,45.74310714659948,4.869871480191311,8.78,93.87,-15.9,45,2023-06,8xJfTY8KTFjJN6TMGd7pTQ
345,45.74405474694543,4.86682518652319,45.74410711907579,4.866919514593413,9.35,231.49,-14.96,45,2024-07,Gjejj0aPrHF-PjUnu2kKaw
350,45.74453930936068,4.8658457488071685,45.74456305029875,4.865939434436956,7.73,250.04,-17.91,45,2024-05,0F2Gsyv-J1yRnbUO4oxjKw
352,45.74469395432983,4.8659246716066695,45.74464530364542,4.865981606670523,6.98,320.76,-19.69,55,2024-05,qRsKxQ7dd3VuuKmZtE8s9w
353,45.745472877892105,4.866484868687997,45.74548547279453,4.866402824740445,6.52,102.41,-20.98,55,2023-03,egdBhzhelX9X_1YB4q9S-Q
356,45.74551028212914,4.866328994148774,45.74548547279453,4.866402824740445,6.36,295.71,-21.46,55,2023-03,egdBhzhelX9X_1YB4q9S-Q
359,45.74520387645133,4.866156765973519,45.74513691150926,4.866141723782401,7.54,8.91,-18.35,45,2024-05,fP42iUxzurlN3wC3E3geQQ
362,45.745241559038,4.866357905775077,45.74519862038008,4.86626316895297,8.77,57.0,-15.92,45,2023-03,poOpOfIw4_BAqhFvFB0q3Q
365,45.74740061677531,4.867493983036907,45.74739518736805,4.867446115886795,3.76,80.77,-33.6,55,2026-03,CAoSHENJQUJJaENXTzNQSWt2X0FmUXZ2cFdXRWR1Uko.
366,45.74504332269527,4.866259165077287,45.74510789580154,4.86624296721536,7.29,170.07,-18.93,45,2023-03,n5_nJY_4yLDwRX2MILNXgA
367,45.74442825566001,4.86579133564353,45.74444654775943,4.865879722031773,7.15,253.48,-19.26,45,2024-05,jTIIxF9Oab1MgS9Sko3NYg
370,45.69551680004828,4.872479034694084,45.69553677644648,4.872588449764947,8.78,255.35,-15.89,45,2026-03,tHtzpaIwBt0HS0mo67NQ5A
371,45.74099388653857,4.868904539570039,45.74093312334057,4.868940221774613,7.3,337.71,-18.9,45,2022-01,ofvp-XRsi4lCdfIoEPWbiQ
375,45.741255091231125,4.868359285195399,45.74123415833449,4.86844319619394,6.92,289.67,-19.88,55,2023-10,TbPLNPpKH3APE9bB9YsjuQ
376,45.74399981958732,4.870340323923995,45.74394705367776,4.870405110496627,7.73,319.41,-17.93,45,2023-06,mXCNNvn--aEzI-IG5og3cg
378,45.74211710024785,4.869240917298717,45.74216528828323,4.869197210801548,6.34,147.67,-21.52,55,2023-06,WhW2MOhOtewcBEwpSOpXRA
380,45.74210301254461,4.869230222660836,45.74216528828323,4.869197210801548,7.38,159.7,-18.71,45,2023-06,WhW2MOhOtewcBEwpSOpXRA
381,45.74297728816127,4.869677585051746,45.74294304051173,4.869760899108274,7.5,300.5,-18.43,45,2023-06,GDr7aarn0ciJBKKqk67Rcg
383,45.74212706185469,4.869352250683066,45.74216528828323,4.869197210801548,12.76,109.46,-11.09,35,2023-06,WhW2MOhOtewcBEwpSOpXRA
384,45.74146517622441,4.8689938615926165,45.74139134076881,4.868888148084802,11.61,44.98,-12.16,35,2022-02,GPv2hWmEceF0vHFVbNcynQ
385,45.74141174765328,4.868404927733216,45.7415168167566,4.868394844899865,11.71,176.17,-12.05,35,2023-03,Jwgohux_PhlNXGr25_546A
386,45.74281622627478,4.869571454330001,45.74278682146391,4.869655675293679,7.31,296.58,-18.89,45,2023-06,w9orLWh28ZN8kr0aKTPywQ
387,45.74145773873926,4.868443132490843,45.74148246233491,4.868532991045406,7.5,248.48,-18.45,45,2023-03,ZTTkfsA36LEjiBLHLYesoA
388,45.73985732537572,4.867417939198703,45.73989063392206,4.867307005185985,9.37,113.28,-14.94,45,2024-07,0c3G9ZGrMq_G-mdRZw6doQ
390,45.74102210765233,4.868169731797944,45.74100356186572,4.868255728084329,6.98,287.17,-19.69,55,2023-10,7lZp-Vcg37HptdNepxvCHA
391,45.74237043579826,4.869485931184381,45.74237999774742,4.869376747644199,8.54,97.15,-16.32,45,2023-06,6Yo97c8l9gXqYwpRT-E7yA
393,45.74221780686307,4.869430468955673,45.74225462633679,4.869271955361819,12.96,108.41,-10.91,35,2023-06,JrvWIX4o5vy9hXjLrbnQTw
394,45.742241279914886,4.869163919344585,45.74225462633679,4.869271955361819,8.51,259.96,-16.36,45,2023-06,JrvWIX4o5vy9hXjLrbnQTw
